id,group,games_played,retained_1,retained_7
91027,A,2,FALSE,FALSE
91045,B,44,FALSE,FALSE
92061,B,98,TRUE,FALSE
92161,A,18,FALSE,FALSE
92162,A,9,FALSE,FALSE
92168,B,6,FALSE,FALSE
92286,A,3,TRUE,FALSE
92463,B,2,FALSE,FALSE
92638,B,54,FALSE,FALSE
92789,B,4,FALSE,FALSE
92914,B,13,FALSE,TRUE
93014,A,0,FALSE,FALSE
93131,B,8,FALSE,FALSE
93166,A,10,TRUE,FALSE
93241,A,18,FALSE,FALSE
93289,B,0,FALSE,FALSE
93646,A,33,FALSE,FALSE
93914,B,9,FALSE,FALSE
93957,A,6,FALSE,TRUE
93997,A,2,FALSE,FALSE
94159,A,79,TRUE,TRUE
94282,B,9,FALSE,FALSE
94407,A,1,FALSE,FALSE
94455,B,35,TRUE,TRUE
94639,A,4,FALSE,FALSE
94768,A,9,FALSE,FALSE
94904,A,43,TRUE,FALSE
95033,A,42,TRUE,FALSE
95357,B,6,TRUE,TRUE
95371,A,282,TRUE,TRUE
95530,A,11,FALSE,FALSE
95696,B,42,FALSE,TRUE
95946,A,16,FALSE,FALSE
96038,B,132,FALSE,TRUE
96058,A,49,TRUE,TRUE
96076,A,95,TRUE,TRUE
96123,B,3,FALSE,FALSE
96471,A,183,TRUE,FALSE
96535,B,24,FALSE,FALSE
96561,B,112,TRUE,TRUE
96675,A,70,TRUE,TRUE
96744,A,332,TRUE,TRUE
96745,B,100,TRUE,TRUE
97019,A,3,FALSE,FALSE
97308,A,798,TRUE,TRUE
97461,B,4,FALSE,FALSE
97741,A,0,FALSE,FALSE
97754,A,27,TRUE,FALSE
97777,B,41,TRUE,FALSE
97849,A,81,TRUE,TRUE
97873,B,49,TRUE,FALSE
97971,A,142,TRUE,TRUE
98151,A,31,FALSE,FALSE
98229,A,5,TRUE,FALSE
98354,B,35,FALSE,FALSE
98592,B,4,FALSE,FALSE
98833,A,3,FALSE,FALSE
98955,A,16,FALSE,FALSE
99178,A,12,FALSE,FALSE
99252,B,48,TRUE,FALSE
99264,A,8,TRUE,FALSE
99307,B,6,TRUE,FALSE
99411,B,13,FALSE,FALSE
99583,B,35,TRUE,FALSE
99630,A,4,FALSE,FALSE
99631,B,9,TRUE,FALSE
99806,A,7,TRUE,FALSE
99912,B,27,TRUE,FALSE
99928,B,83,TRUE,FALSE
99944,B,3,FALSE,FALSE
99976,A,3,FALSE,FALSE
100026,B,3,FALSE,FALSE
100084,A,143,FALSE,TRUE
100151,B,39,TRUE,TRUE
100214,B,114,TRUE,TRUE
100367,A,71,TRUE,FALSE
100511,A,13,FALSE,FALSE
100556,B,63,TRUE,TRUE
100585,A,75,TRUE,FALSE
100807,A,27,TRUE,FALSE
100899,B,15,FALSE,FALSE
100933,A,8,FALSE,FALSE
101024,B,17,TRUE,FALSE
101041,A,95,TRUE,FALSE
101248,B,6,FALSE,FALSE
101591,A,186,TRUE,TRUE
101601,A,50,TRUE,FALSE
101664,A,129,TRUE,FALSE
101675,B,1,FALSE,FALSE
101697,B,4,TRUE,FALSE
101864,B,30,FALSE,FALSE
101880,A,1,FALSE,FALSE
101884,B,3,FALSE,FALSE
101915,A,164,TRUE,TRUE
101953,B,1,TRUE,FALSE
101961,B,9,FALSE,FALSE
102182,B,6,FALSE,FALSE
102302,B,78,FALSE,TRUE
102540,A,249,TRUE,TRUE
102573,B,34,FALSE,FALSE
102598,A,29,TRUE,FALSE
102742,B,18,TRUE,FALSE
102748,B,4,FALSE,FALSE
102753,A,14,FALSE,FALSE
102931,A,2,FALSE,FALSE
102977,A,8,FALSE,TRUE
103095,B,47,TRUE,FALSE
103308,B,3,FALSE,FALSE
103414,A,345,TRUE,FALSE
103463,B,1,FALSE,FALSE
103498,A,50,TRUE,TRUE
103555,A,13,FALSE,FALSE
103557,B,57,TRUE,FALSE
103625,A,7,FALSE,FALSE
103714,A,13,TRUE,FALSE
103804,A,27,FALSE,FALSE
104157,B,59,TRUE,FALSE
104158,B,16,TRUE,TRUE
104211,A,51,FALSE,FALSE
104553,A,4,FALSE,FALSE
104563,B,7,FALSE,FALSE
104577,A,546,TRUE,TRUE
104592,B,45,FALSE,FALSE
104686,A,28,TRUE,FALSE
104694,A,82,FALSE,TRUE
104796,A,394,TRUE,TRUE
104800,A,5,FALSE,FALSE
104899,B,227,TRUE,TRUE
104999,B,258,FALSE,TRUE
105277,A,56,TRUE,FALSE
105342,B,0,FALSE,FALSE
105632,B,52,FALSE,FALSE
105700,A,8,FALSE,FALSE
105948,A,0,FALSE,FALSE
106093,A,5,FALSE,FALSE
106422,B,8,FALSE,FALSE
106423,A,1,FALSE,FALSE
106447,A,19,TRUE,FALSE
106487,A,11,FALSE,FALSE
106523,B,6,FALSE,FALSE
106600,A,375,TRUE,TRUE
106828,A,9,FALSE,FALSE
106895,A,4,FALSE,FALSE
107040,B,57,TRUE,FALSE
107169,B,2,FALSE,FALSE
107563,A,39,FALSE,FALSE
107617,A,8,FALSE,FALSE
107662,A,1,FALSE,FALSE
107670,A,7,FALSE,FALSE
107936,B,2,FALSE,FALSE
107981,A,51,TRUE,FALSE
108052,B,4,FALSE,FALSE
108068,A,0,FALSE,FALSE
108134,A,54,FALSE,TRUE
108287,A,10,FALSE,FALSE
108303,B,11,FALSE,FALSE
108320,B,3,FALSE,FALSE
108454,A,35,FALSE,TRUE
108535,B,39,FALSE,FALSE
108608,A,7,FALSE,FALSE
108668,B,19,TRUE,FALSE
108753,B,3,TRUE,FALSE
109109,A,7,FALSE,FALSE
109111,B,6,TRUE,FALSE
109151,B,109,TRUE,FALSE
109158,B,106,TRUE,FALSE
109300,B,0,FALSE,FALSE
109366,B,158,TRUE,TRUE
109431,A,60,TRUE,FALSE
109458,B,0,FALSE,FALSE
109556,A,13,TRUE,FALSE
109578,A,35,FALSE,FALSE
109745,B,7,FALSE,FALSE
109757,A,29,TRUE,TRUE
109796,B,0,FALSE,FALSE
109838,A,9,FALSE,FALSE
109991,A,519,TRUE,TRUE
110004,A,73,TRUE,FALSE
110329,B,2,FALSE,FALSE
110479,A,0,FALSE,TRUE
110528,A,5,FALSE,FALSE
110634,A,10,FALSE,FALSE
110750,B,10,FALSE,FALSE
111162,A,5,TRUE,FALSE
111196,B,52,TRUE,FALSE
111362,B,56,TRUE,FALSE
111382,B,42,TRUE,TRUE
111496,A,26,FALSE,FALSE
111540,B,19,FALSE,FALSE
111949,A,20,TRUE,FALSE
111961,B,34,FALSE,FALSE
111981,B,1,FALSE,FALSE
112127,A,7,TRUE,FALSE
112216,B,77,FALSE,FALSE
112251,A,9,FALSE,FALSE
112355,B,0,FALSE,FALSE
112365,B,41,TRUE,FALSE
112375,A,26,TRUE,FALSE
112718,A,553,TRUE,TRUE
113086,B,11,FALSE,FALSE
113087,B,260,TRUE,TRUE
113325,A,86,TRUE,TRUE
113378,B,47,FALSE,TRUE
113462,A,175,TRUE,FALSE
113497,A,28,TRUE,FALSE
113563,A,11,FALSE,FALSE
113607,A,25,FALSE,FALSE
113621,B,44,TRUE,TRUE
113666,A,81,TRUE,TRUE
113725,B,47,TRUE,FALSE
113800,A,37,TRUE,FALSE
113888,A,11,TRUE,FALSE
114118,A,3,FALSE,FALSE
114278,A,2,FALSE,FALSE
114320,A,26,TRUE,FALSE
114360,B,2,FALSE,FALSE
114521,A,0,FALSE,FALSE
114532,A,8,FALSE,FALSE
114626,B,11,TRUE,FALSE
114859,A,23,FALSE,FALSE
114985,B,3,TRUE,FALSE
115234,A,123,FALSE,TRUE
115235,A,2,FALSE,FALSE
115498,B,104,TRUE,FALSE
115774,B,28,TRUE,FALSE
115813,B,1,FALSE,FALSE
115854,B,21,TRUE,FALSE
115980,B,3,FALSE,FALSE
116002,A,281,TRUE,TRUE
116099,B,19,TRUE,FALSE
116198,A,20,FALSE,FALSE
116247,A,240,FALSE,TRUE
116336,A,2,FALSE,FALSE
116382,B,69,TRUE,TRUE
116423,A,33,FALSE,FALSE
116430,A,15,FALSE,FALSE
116439,B,14,TRUE,FALSE
116590,A,45,TRUE,FALSE
116653,B,17,FALSE,FALSE
116793,B,275,TRUE,TRUE
116828,A,11,TRUE,FALSE
117026,A,317,TRUE,FALSE
117186,B,2,FALSE,FALSE
117195,B,1,FALSE,FALSE
117242,A,90,TRUE,FALSE
117481,A,15,TRUE,FALSE
117700,B,90,TRUE,FALSE
117728,B,14,FALSE,FALSE
117763,B,6,FALSE,FALSE
117868,A,190,TRUE,FALSE
117918,B,11,TRUE,FALSE
117992,A,142,TRUE,TRUE
118091,B,8,FALSE,FALSE
118189,A,50,FALSE,FALSE
118204,A,3,FALSE,FALSE
118555,B,6,FALSE,FALSE
118654,B,192,FALSE,TRUE
118690,A,8,FALSE,FALSE
118773,B,0,FALSE,FALSE
119142,A,28,FALSE,FALSE
119209,B,343,FALSE,TRUE
119231,A,6,TRUE,FALSE
119331,A,10,FALSE,TRUE
119464,A,2,TRUE,FALSE
119507,A,3,FALSE,FALSE
119591,B,11,FALSE,FALSE
119742,A,191,TRUE,TRUE
119784,A,2,FALSE,FALSE
120131,B,3,FALSE,FALSE
120587,A,45,FALSE,FALSE
120662,B,8,TRUE,TRUE
120664,B,20,TRUE,FALSE
120771,A,16,FALSE,FALSE
120978,A,18,FALSE,FALSE
121148,B,52,FALSE,FALSE
121179,A,3,FALSE,FALSE
121303,A,1374,TRUE,TRUE
121409,A,2,FALSE,FALSE
121431,B,3,FALSE,FALSE
121476,A,4,FALSE,FALSE
121571,A,8,FALSE,FALSE
121738,B,19,FALSE,FALSE
122133,A,3,TRUE,FALSE
122211,A,4,FALSE,FALSE
122299,B,65,FALSE,FALSE
122334,A,1,FALSE,FALSE
122533,A,199,TRUE,TRUE
122635,A,24,TRUE,FALSE
122690,B,3,FALSE,FALSE
122817,B,74,TRUE,FALSE
122975,A,197,TRUE,TRUE
122981,A,40,FALSE,FALSE
123038,B,9,FALSE,FALSE
123083,B,29,FALSE,FALSE
123121,B,66,TRUE,FALSE
123318,B,48,TRUE,FALSE
123406,B,14,FALSE,FALSE
123522,B,15,FALSE,FALSE
123638,A,50,TRUE,FALSE
123904,A,2,FALSE,FALSE
123937,B,39,TRUE,FALSE
124004,A,16,FALSE,FALSE
124022,A,6,TRUE,FALSE
124379,B,124,FALSE,TRUE
124432,B,0,FALSE,FALSE
124568,B,4,FALSE,FALSE
124702,A,93,TRUE,TRUE
124729,A,41,TRUE,FALSE
124759,A,2,FALSE,FALSE
124945,A,16,TRUE,FALSE
125019,A,8,FALSE,FALSE
125035,B,4,FALSE,FALSE
125058,A,38,TRUE,FALSE
125379,A,91,TRUE,TRUE
125416,A,19,FALSE,FALSE
125523,A,344,TRUE,TRUE
125735,B,73,FALSE,FALSE
125749,B,11,FALSE,FALSE
125752,A,2,TRUE,FALSE
125925,A,51,TRUE,FALSE
125951,A,1,FALSE,FALSE
125996,B,33,TRUE,TRUE
126043,B,142,TRUE,FALSE
126289,A,44,TRUE,FALSE
126418,B,44,TRUE,FALSE
126645,A,222,TRUE,TRUE
126812,A,11,FALSE,FALSE
126972,B,14,FALSE,FALSE
127003,B,6,FALSE,FALSE
127428,A,12,TRUE,FALSE
127467,B,15,TRUE,FALSE
127487,A,200,TRUE,TRUE
127596,B,6,TRUE,FALSE
127794,A,35,FALSE,FALSE
127814,A,3,FALSE,FALSE
127839,A,5,FALSE,TRUE
127893,A,13,FALSE,FALSE
128079,A,17,TRUE,FALSE
128334,A,3,FALSE,FALSE
128346,A,43,TRUE,FALSE
128355,B,4,TRUE,FALSE
128450,B,2,FALSE,FALSE
128547,B,64,FALSE,FALSE
128817,A,399,FALSE,TRUE
128956,A,60,TRUE,FALSE
128989,B,216,TRUE,FALSE
129110,B,42,TRUE,FALSE
129131,B,18,TRUE,FALSE
129156,B,15,FALSE,FALSE
129203,B,1,FALSE,FALSE
129208,A,14,FALSE,FALSE
129260,A,129,FALSE,TRUE
129284,B,2,FALSE,FALSE
129335,B,2,FALSE,FALSE
129391,A,26,FALSE,FALSE
129682,A,12,TRUE,FALSE
129826,B,13,FALSE,FALSE
130176,B,17,TRUE,FALSE
130250,B,13,TRUE,FALSE
130260,A,7,FALSE,FALSE
130271,A,23,TRUE,FALSE
130391,A,33,FALSE,FALSE
130412,A,38,FALSE,FALSE
130417,B,36,TRUE,TRUE
130572,B,55,TRUE,FALSE
130879,A,159,TRUE,TRUE
131233,A,11,FALSE,FALSE
131261,A,4,FALSE,FALSE
131314,A,2,FALSE,FALSE
131358,B,69,TRUE,TRUE
131740,A,74,TRUE,FALSE
132154,A,4,FALSE,FALSE
132240,A,4,FALSE,FALSE
132330,A,113,TRUE,FALSE
132503,A,1,FALSE,FALSE
132756,B,5,FALSE,FALSE
132794,B,0,FALSE,FALSE
132919,B,36,TRUE,FALSE
132928,B,139,TRUE,TRUE
132961,B,79,TRUE,FALSE
133088,A,50,TRUE,FALSE
133102,B,11,FALSE,FALSE
133577,A,331,TRUE,TRUE
133783,A,12,FALSE,FALSE
133854,B,29,TRUE,FALSE
133961,B,26,FALSE,FALSE
134380,B,117,TRUE,FALSE
134381,B,7,TRUE,FALSE
134386,B,23,FALSE,FALSE
134428,B,26,FALSE,FALSE
134595,B,2,FALSE,FALSE
134621,B,40,TRUE,FALSE
134692,A,15,FALSE,FALSE
134763,B,32,TRUE,FALSE
134875,B,10,TRUE,FALSE
134885,A,432,TRUE,TRUE
134891,B,2,FALSE,FALSE
134914,A,8,TRUE,FALSE
135084,B,16,TRUE,FALSE
135220,B,148,TRUE,TRUE
135232,A,2,FALSE,FALSE
135315,A,2,FALSE,FALSE
135435,B,1,FALSE,FALSE
135479,A,4,FALSE,FALSE
135584,A,4,FALSE,TRUE
135693,A,149,TRUE,TRUE
135739,A,13,FALSE,FALSE
135910,B,5,FALSE,FALSE
135919,A,21,FALSE,TRUE
135978,A,80,FALSE,TRUE
136109,B,1,FALSE,FALSE
136363,B,0,FALSE,FALSE
136453,A,12,FALSE,FALSE
136496,B,1,FALSE,FALSE
136506,A,9,FALSE,FALSE
136638,A,15,FALSE,FALSE
136647,A,13,FALSE,FALSE
136724,B,9,TRUE,FALSE
136945,A,12,TRUE,FALSE
137089,B,2,FALSE,FALSE
137158,A,7,FALSE,FALSE
137177,A,45,FALSE,FALSE
137354,A,18,FALSE,FALSE
137380,B,43,TRUE,TRUE
137445,B,284,TRUE,TRUE
137520,A,9,TRUE,FALSE
137546,B,5,FALSE,FALSE
137570,A,181,TRUE,TRUE
137586,B,21,TRUE,FALSE
137752,B,27,FALSE,FALSE
137865,A,39,TRUE,FALSE
137911,B,19,TRUE,TRUE
138070,B,32,TRUE,FALSE
138234,A,75,TRUE,TRUE
138257,B,0,FALSE,FALSE
138315,A,10,FALSE,FALSE
138392,B,34,TRUE,FALSE
138521,A,4,TRUE,FALSE
138561,A,22,FALSE,FALSE
138622,B,16,TRUE,FALSE
138886,A,59,TRUE,TRUE
138891,A,231,TRUE,TRUE
138918,A,2,FALSE,FALSE
139072,B,681,FALSE,TRUE
139081,B,8,FALSE,FALSE
139206,B,0,FALSE,FALSE
139211,B,3,FALSE,FALSE
139264,A,311,TRUE,TRUE
139309,B,6,FALSE,FALSE
139581,B,103,TRUE,TRUE
139772,A,80,FALSE,TRUE
139856,B,2,FALSE,FALSE
140041,A,70,TRUE,TRUE
140102,B,10,FALSE,FALSE
140335,B,3,FALSE,FALSE
140468,A,27,TRUE,FALSE
140695,B,2,FALSE,FALSE
140734,A,51,FALSE,TRUE
140907,A,81,TRUE,FALSE
141059,B,28,FALSE,FALSE
141146,B,13,FALSE,FALSE
141163,A,44,TRUE,FALSE
141256,B,10,FALSE,FALSE
141275,A,12,TRUE,FALSE
141449,B,124,FALSE,TRUE
141509,A,1,FALSE,FALSE
141613,A,23,FALSE,FALSE
141698,B,36,FALSE,FALSE
141837,A,6,FALSE,FALSE
141928,B,2,FALSE,FALSE
141967,B,3,TRUE,FALSE
142162,B,11,FALSE,FALSE
142359,B,66,TRUE,TRUE
142413,B,35,TRUE,FALSE
142456,B,9,TRUE,FALSE
142665,B,28,TRUE,FALSE
142718,A,29,TRUE,FALSE
142942,B,1,FALSE,FALSE
142964,A,3,FALSE,FALSE
142985,B,57,TRUE,TRUE
143079,B,24,FALSE,FALSE
143115,B,13,TRUE,TRUE
143123,B,4,TRUE,FALSE
143284,A,8,FALSE,FALSE
143386,A,1,FALSE,FALSE
143514,A,15,TRUE,FALSE
143691,A,10,FALSE,FALSE
143939,B,57,TRUE,FALSE
143962,B,4,FALSE,FALSE
144087,A,1,FALSE,FALSE
144110,B,0,FALSE,FALSE
144120,A,52,TRUE,FALSE
144252,A,1,FALSE,FALSE
144287,A,18,TRUE,FALSE
144430,A,3,FALSE,FALSE
144470,B,7,FALSE,FALSE
144493,B,29,FALSE,FALSE
144553,A,9,FALSE,FALSE
144571,B,87,TRUE,TRUE
144664,A,45,TRUE,FALSE
144692,A,6,FALSE,FALSE
144935,A,5,FALSE,FALSE
145093,B,25,TRUE,FALSE
145225,B,75,TRUE,TRUE
145307,B,22,TRUE,TRUE
145401,A,3,FALSE,FALSE
145539,B,1,FALSE,FALSE
145578,A,7,FALSE,FALSE
145763,B,30,FALSE,TRUE
145852,A,186,TRUE,TRUE
145917,B,3,FALSE,FALSE
145938,A,53,TRUE,FALSE
146150,A,3,TRUE,FALSE
146164,B,3,FALSE,FALSE
146269,B,29,FALSE,FALSE
146394,A,2,TRUE,FALSE
146502,A,15,TRUE,FALSE
146715,B,134,TRUE,TRUE
146772,A,2,FALSE,FALSE
146836,A,16,FALSE,FALSE
146898,A,347,TRUE,TRUE
146937,B,29,FALSE,FALSE
146981,B,12,FALSE,FALSE
147246,B,95,TRUE,FALSE
147292,B,76,FALSE,TRUE
147334,B,22,TRUE,TRUE
147450,B,6,FALSE,FALSE
147507,B,7,FALSE,FALSE
147572,B,18,TRUE,TRUE
147639,A,11,FALSE,FALSE
147685,B,71,TRUE,FALSE
147826,A,8,FALSE,FALSE
147830,B,12,TRUE,TRUE
147836,A,22,FALSE,FALSE
148012,A,6,FALSE,FALSE
148083,B,0,FALSE,FALSE
148166,A,211,TRUE,FALSE
148248,B,3,FALSE,FALSE
148254,A,10,FALSE,FALSE
148358,A,137,FALSE,TRUE
148453,B,0,FALSE,FALSE
148488,B,1,FALSE,FALSE
148574,B,1,FALSE,FALSE
148772,B,30,TRUE,FALSE
148811,B,49,FALSE,FALSE
148974,B,50,TRUE,FALSE
149244,A,0,FALSE,FALSE
149272,B,42,FALSE,TRUE
149329,A,4,FALSE,FALSE
149473,A,14,FALSE,FALSE
149574,A,60,TRUE,FALSE
149626,B,5,FALSE,FALSE
149641,A,3,FALSE,FALSE
149721,B,30,TRUE,FALSE
149805,B,35,TRUE,TRUE
149859,B,3,FALSE,FALSE
149896,B,116,TRUE,TRUE
150039,A,503,TRUE,FALSE
150056,B,70,FALSE,FALSE
150076,B,45,TRUE,TRUE
150102,B,74,TRUE,FALSE
150178,B,60,FALSE,TRUE
150398,B,169,TRUE,TRUE
150529,A,6,FALSE,FALSE
150547,B,42,FALSE,FALSE
150648,A,35,FALSE,TRUE
150818,B,43,TRUE,FALSE
150860,B,11,FALSE,FALSE
150861,B,185,TRUE,FALSE
150936,B,2,FALSE,FALSE
151171,B,21,FALSE,FALSE
151188,B,10,FALSE,FALSE
151255,B,15,TRUE,FALSE
151297,B,34,TRUE,FALSE
151354,A,27,TRUE,FALSE
151367,A,222,TRUE,TRUE
151387,B,0,FALSE,FALSE
151428,A,0,FALSE,FALSE
151543,B,20,TRUE,FALSE
151588,B,32,TRUE,TRUE
151823,A,13,FALSE,FALSE
151846,A,20,TRUE,FALSE
152136,A,3,FALSE,FALSE
152233,B,11,FALSE,FALSE
152269,B,12,FALSE,FALSE
152371,A,25,FALSE,FALSE
152596,A,31,TRUE,FALSE
152747,A,0,FALSE,FALSE
152824,B,62,TRUE,FALSE
153206,B,12,FALSE,FALSE
153448,A,3,FALSE,FALSE
153509,B,3,FALSE,FALSE
153715,B,7,FALSE,FALSE
153746,B,3,FALSE,FALSE
153879,B,3,FALSE,FALSE
153921,A,22,FALSE,FALSE
154098,B,118,TRUE,FALSE
154141,B,24,TRUE,FALSE
154165,B,4,FALSE,FALSE
154254,A,19,TRUE,FALSE
154280,B,16,FALSE,FALSE
154381,B,18,TRUE,FALSE
154392,A,28,TRUE,FALSE
154490,B,117,TRUE,TRUE
154535,A,7,TRUE,FALSE
154658,B,37,TRUE,FALSE
154666,B,20,TRUE,FALSE
154849,A,1,FALSE,FALSE
154995,B,4,FALSE,FALSE
155074,A,9,TRUE,FALSE
155505,A,23,TRUE,FALSE
155627,A,1,FALSE,FALSE
155665,B,87,TRUE,FALSE
155726,B,103,TRUE,TRUE
155827,B,29,FALSE,FALSE
155888,A,5,FALSE,FALSE
155941,B,28,FALSE,FALSE
155958,B,25,TRUE,FALSE
156189,A,16,FALSE,FALSE
156220,A,212,TRUE,TRUE
156370,A,12,FALSE,TRUE
156403,B,31,TRUE,FALSE
156485,A,5,TRUE,FALSE
156697,A,762,TRUE,TRUE
156750,A,12,FALSE,FALSE
156852,A,23,TRUE,FALSE
156990,B,49,FALSE,TRUE
157002,B,16,FALSE,FALSE
157010,A,10,FALSE,FALSE
157098,B,3,FALSE,FALSE
157124,A,3,FALSE,FALSE
157149,B,1,FALSE,FALSE
157151,A,1,FALSE,FALSE
157168,B,32,TRUE,FALSE
157385,B,3,FALSE,FALSE
157553,A,24,TRUE,TRUE
157584,A,62,TRUE,FALSE
157624,B,16,TRUE,FALSE
157879,B,313,TRUE,TRUE
157929,B,21,FALSE,FALSE
158094,A,42,TRUE,FALSE
158279,A,2,FALSE,FALSE
158375,B,16,TRUE,FALSE
158459,B,57,TRUE,TRUE
158501,B,8,FALSE,FALSE
158595,B,33,TRUE,FALSE
158623,B,1,FALSE,FALSE
158679,A,43,TRUE,FALSE
158710,A,0,FALSE,FALSE
158820,B,294,TRUE,FALSE
159013,A,4,FALSE,FALSE
159030,A,0,FALSE,FALSE
159050,A,16,TRUE,FALSE
159068,A,37,FALSE,FALSE
159201,A,5,FALSE,FALSE
159273,A,2,FALSE,FALSE
159335,B,17,TRUE,FALSE
159569,B,41,TRUE,FALSE
159606,B,3,FALSE,FALSE
159637,A,2,FALSE,FALSE
159790,A,6,FALSE,FALSE
159811,A,12,FALSE,FALSE
159871,B,141,TRUE,FALSE
159887,A,15,FALSE,FALSE
159961,B,5,FALSE,FALSE
160149,A,3,FALSE,FALSE
160152,A,44,FALSE,FALSE
160169,A,4,FALSE,FALSE
160191,A,58,TRUE,FALSE
160268,A,384,TRUE,TRUE
160315,A,41,TRUE,FALSE
160475,B,0,FALSE,FALSE
160706,A,32,TRUE,FALSE
160982,B,21,TRUE,FALSE
161056,B,4,FALSE,FALSE
161358,B,12,TRUE,FALSE
161890,B,2,FALSE,FALSE
161945,B,9,TRUE,FALSE
161999,A,8,FALSE,TRUE
162054,A,16,FALSE,FALSE
162085,A,253,TRUE,TRUE
162166,A,9,TRUE,FALSE
162205,A,35,TRUE,TRUE
162303,A,2,FALSE,FALSE
162399,B,13,FALSE,FALSE
162493,A,0,FALSE,FALSE
162877,A,14,FALSE,FALSE
163067,B,32,TRUE,FALSE
163075,B,93,TRUE,TRUE
163117,B,4,FALSE,FALSE
163195,B,109,TRUE,TRUE
163209,A,53,FALSE,TRUE
163279,B,79,TRUE,FALSE
163504,A,0,FALSE,FALSE
163607,B,12,FALSE,FALSE
163689,B,331,TRUE,TRUE
163693,A,9,FALSE,FALSE
163794,A,12,TRUE,FALSE
163912,B,114,TRUE,FALSE
164005,A,2,FALSE,FALSE
164057,B,30,TRUE,FALSE
164270,B,1,FALSE,FALSE
164319,A,144,TRUE,FALSE
164380,B,0,FALSE,FALSE
164413,A,64,TRUE,FALSE
164652,B,59,TRUE,FALSE
164711,A,6,TRUE,FALSE
164951,B,1,FALSE,FALSE
165037,B,10,FALSE,FALSE
165122,B,15,FALSE,FALSE
165459,B,1,FALSE,FALSE
165507,B,15,FALSE,FALSE
165565,A,409,TRUE,TRUE
165633,A,45,TRUE,FALSE
165643,B,19,FALSE,FALSE
165807,B,8,TRUE,FALSE
165902,A,6,FALSE,FALSE
165967,B,56,FALSE,FALSE
165990,B,28,TRUE,FALSE
166021,A,6,FALSE,FALSE
166026,A,4,FALSE,FALSE
166189,B,0,FALSE,FALSE
166349,A,75,FALSE,TRUE
166402,B,22,TRUE,TRUE
166505,A,3,FALSE,FALSE
166549,B,5,FALSE,FALSE
166647,B,6,FALSE,FALSE
166818,B,14,FALSE,FALSE
166972,B,83,TRUE,FALSE
167030,A,5,FALSE,TRUE
167120,A,32,TRUE,TRUE
167220,B,31,FALSE,FALSE
167311,B,1,FALSE,FALSE
167424,B,1,FALSE,FALSE
167446,A,343,FALSE,TRUE
167447,A,3,FALSE,FALSE
167625,B,37,TRUE,FALSE
167993,A,0,FALSE,FALSE
168124,B,10,FALSE,FALSE
168191,A,62,TRUE,TRUE
168212,A,8,FALSE,FALSE
168425,B,18,FALSE,FALSE
168439,B,16,FALSE,FALSE
168613,A,21,TRUE,FALSE
168648,A,75,TRUE,FALSE
168732,A,168,FALSE,TRUE
168790,B,5,FALSE,FALSE
168885,B,6,FALSE,FALSE
169163,A,2,FALSE,FALSE
169254,A,327,TRUE,FALSE
169278,A,39,TRUE,FALSE
169330,B,3,FALSE,FALSE
169714,A,4,TRUE,FALSE
169909,A,14,FALSE,FALSE
170045,B,133,TRUE,TRUE
170086,B,3,FALSE,FALSE
170171,A,379,TRUE,TRUE
170172,A,43,TRUE,FALSE
170266,B,15,FALSE,FALSE
170496,A,68,TRUE,FALSE
170502,B,337,TRUE,TRUE
170510,B,5,FALSE,FALSE
170619,A,3,FALSE,FALSE
170811,B,0,FALSE,FALSE
170887,B,13,FALSE,FALSE
171130,A,9,TRUE,FALSE
171285,B,94,TRUE,FALSE
171406,A,470,TRUE,TRUE
171635,B,7,FALSE,FALSE
171875,A,105,TRUE,TRUE
171972,B,62,FALSE,TRUE
172077,A,4,FALSE,FALSE
172138,B,12,FALSE,FALSE
172353,A,15,TRUE,FALSE
172381,B,44,TRUE,FALSE
172400,B,6,TRUE,FALSE
172857,A,73,TRUE,TRUE
173039,A,32,TRUE,FALSE
173129,B,69,TRUE,TRUE
173351,B,27,TRUE,FALSE
173419,B,51,FALSE,FALSE
173478,B,378,TRUE,TRUE
173654,A,14,FALSE,FALSE
173708,B,288,TRUE,TRUE
173971,A,44,FALSE,FALSE
173991,A,22,FALSE,FALSE
174156,B,1,FALSE,FALSE
174194,B,37,FALSE,FALSE
174195,B,18,FALSE,FALSE
174304,B,81,TRUE,TRUE
174328,A,33,TRUE,TRUE
174426,A,0,FALSE,FALSE
174807,A,128,TRUE,FALSE
174817,B,6,FALSE,FALSE
174841,A,6,FALSE,FALSE
174944,B,3,FALSE,FALSE
175086,A,0,FALSE,FALSE
175124,A,7,TRUE,FALSE
175200,A,20,TRUE,FALSE
175324,B,13,TRUE,FALSE
175412,A,64,FALSE,FALSE
175561,B,435,TRUE,TRUE
175628,A,21,FALSE,FALSE
175831,B,138,TRUE,FALSE
176021,B,229,TRUE,TRUE
176027,B,3,FALSE,FALSE
176094,A,7,FALSE,FALSE
176322,A,8,TRUE,FALSE
176347,A,6,FALSE,FALSE
176487,A,19,FALSE,FALSE
176813,A,8,TRUE,FALSE
176905,A,19,TRUE,FALSE
177192,B,11,FALSE,TRUE
177321,A,7,FALSE,FALSE
177328,A,23,TRUE,FALSE
177337,B,10,TRUE,FALSE
177373,B,1,FALSE,FALSE
177454,A,65,TRUE,TRUE
177463,B,8,FALSE,FALSE
177477,B,36,TRUE,FALSE
177685,B,9,FALSE,FALSE
177932,A,5,FALSE,FALSE
